activity volunteer_id domain signal var axis var_avg
SITTING 25 t BodyGyro std Z -0.972637558615385
SITTING 25 t BodyGyroJerk mean X -0.0954801379692308
SITTING 25 t BodyGyroJerk mean Y -0.0391651423907692
SITTING 25 t BodyGyroJerk mean Z -0.0495595643230769
SITTING 25 t BodyGyroJerk std X -0.992304653846154
SITTING 25 t BodyGyroJerk std Y -0.991315767692308
SITTING 25 t BodyGyroJerk std Z -0.991491387846154
SITTING 25 t GravityAcc mean X 0.865686078153846
SITTING 25 t GravityAcc mean Y 0.208287142261538
SITTING 25 t GravityAcc mean Z 0.167140956385077
SITTING 25 t GravityAcc std X -0.988879980615385
SITTING 25 t GravityAcc std Y -0.963415016923077
SITTING 25 t GravityAcc std Z -0.969459982461538
SITTING 26 f BodyAcc mean X -0.982579546025641
SITTING 26 f BodyAcc mean Y -0.954299410641026
SITTING 26 f BodyAcc mean Z -0.967519149358974
SITTING 26 f BodyAcc std X -0.978755176794872
SITTING 26 f BodyAcc std Y -0.937783538974359
SITTING 26 f BodyAcc std Z -0.94478134025641
SITTING 26 f BodyAccJerk mean X -0.992025427435897
SITTING 26 f BodyAccJerk mean Y -0.985862886410256
SITTING 26 f BodyAccJerk mean Z -0.987989982948718
SITTING 26 f BodyAccJerk std X -0.99329986051282
SITTING 26 f BodyAccJerk std Y -0.987754588717949
SITTING 26 f BodyAccJerk std Z -0.990693114358974
SITTING 26 f BodyGyro mean X -0.990144882307692
SITTING 26 f BodyGyro mean Y -0.981740793333333
SITTING 26 f BodyGyro mean Z -0.970423693717949
SITTING 26 f BodyGyro std X -0.991318436410256
SITTING 26 f BodyGyro std Y -0.969488188974359
SITTING 26 f BodyGyro std Z -0.968266666923077
SITTING 26 t BodyAcc mean X 0.258243530166667
SITTING 26 t BodyAcc mean Y -0.00713364541358974
SITTING 26 t BodyAcc mean Z -0.0974448692333333
SITTING 26 t BodyAcc std X -0.979768987948718
SITTING 26 t BodyAcc std Y -0.94079896551282
SITTING 26 t BodyAcc std Z -0.950004414102564
SITTING 26 t BodyAccJerk mean X 0.0764443226333333
SITTING 26 t BodyAccJerk mean Y 0.00692238958961538
SITTING 26 t BodyAccJerk mean Z -0.00780237981320513
SITTING 26 t BodyAccJerk std X -0.99225839525641
SITTING 26 t BodyAccJerk std Y -0.986215215641026
SITTING 26 t BodyAccJerk std Z -0.99000871051282
SITTING 26 t BodyGyro mean X -0.0370217449628205
SITTING 26 t BodyGyro mean Y -0.0840648503320513
SITTING 26 t BodyGyro mean Z 0.0711109471666667
SITTING 26 t BodyGyro std X -0.991027700512821
SITTING 26 t BodyGyro std Y -0.973444813846154
SITTING 26 t BodyGyro std Z -0.966441338076923
SITTING 26 t BodyGyroJerk mean X -0.095984817
SITTING 26 t BodyGyroJerk mean Y -0.0403070205666667
SITTING 26 t BodyGyroJerk mean Z -0.0487627204433077
SITTING 26 t BodyGyroJerk std X -0.995882512051282
SITTING 26 t BodyGyroJerk std Y -0.993139833846154
SITTING 26 t BodyGyroJerk std Z -0.991929788974359
SITTING 26 t GravityAcc mean X 0.782955611794872
SITTING 26 t GravityAcc mean Y 0.223105562025641
SITTING 26 t GravityAcc mean Z 0.314387627435897
SITTING 26 t GravityAcc std X -0.965082925641026
SITTING 26 t GravityAcc std Y -0.949286700807692
SITTING 26 t GravityAcc std Z -0.944580863846154
SITTING 27 f BodyAcc mean X -0.988682108428571
SITTING 27 f BodyAcc mean Y -0.974057855571429
SITTING 27 f BodyAcc mean Z -0.974665817
SITTING 27 f BodyAcc std X -0.988659196428571
SITTING 27 f BodyAcc std Y -0.971266062714286
SITTING 27 f BodyAcc std Z -0.963220672571429
SITTING 27 f BodyAccJerk mean X -0.990839607428571
SITTING 27 f BodyAccJerk mean Y -0.985238583714286
SITTING 27 f BodyAccJerk mean Z -0.987087721142857
SITTING 27 f BodyAccJerk std X -0.991292270714286
SITTING 27 f BodyAccJerk std Y -0.986083114
SITTING 27 f BodyAccJerk std Z -0.989282516857143
SITTING 27 f BodyGyro mean X -0.987207904714286
SITTING 27 f BodyGyro mean Y -0.984141119142857
SITTING 27 f BodyGyro mean Z -0.976848134285714
SITTING 27 f BodyGyro std X -0.988984618428571
SITTING 27 f BodyGyro std Y -0.981037690285714
SITTING 27 f BodyGyro std Z -0.977595519142857
SITTING 27 t BodyAcc mean X 0.273941302571429
SITTING 27 t BodyAcc mean Y -0.0155269799285714
SITTING 27 t BodyAcc mean Z -0.105521912588571
SITTING 27 t BodyAcc std X -0.988580107714286
SITTING 27 t BodyAcc std Y -0.971579125714286
SITTING 27 t BodyAcc std Z -0.965858735142857
SITTING 27 t BodyAccJerk mean X 0.0779038963571429
SITTING 27 t BodyAccJerk mean Y 0.004670724222
SITTING 27 t BodyAccJerk mean Z -0.00611285425957143
SITTING 27 t BodyAccJerk std X -0.990658097857143
SITTING 27 t BodyAccJerk std Y -0.985097470714286
SITTING 27 t BodyAccJerk std Z -0.988904001571429
SITTING 27 t BodyGyro mean X -0.0371830822285714
SITTING 27 t BodyGyro mean Y -0.0797345645214286
SITTING 27 t BodyGyro mean Z 0.0833752812157143
SITTING 27 t BodyGyro std X -0.988492425142857
SITTING 27 t BodyGyro std Y -0.982067465142857
SITTING 27 t BodyGyro std Z -0.975713310142857
SITTING 27 t BodyGyroJerk mean X -0.0951635808
SITTING 27 t BodyGyroJerk mean Y -0.0396410809285714
SITTING 27 t BodyGyroJerk mean Z -0.0503883556285714
SITTING 27 t BodyGyroJerk std X -0.993640318285714
SITTING 27 t BodyGyroJerk std Y -0.992226442142857
SITTING 27 t BodyGyroJerk std Z -0.991766787571429
SITTING 27 t GravityAcc mean X 0.839464714
SITTING 27 t GravityAcc mean Y 0.212947021371429
SITTING 27 t GravityAcc mean Z 0.276417431042857
SITTING 27 t GravityAcc std X -0.982445738
SITTING 27 t GravityAcc std Y -0.982553336571429
SITTING 27 t GravityAcc std Z -0.967268066
SITTING 28 f BodyAcc mean X -0.979820142638889
SITTING 28 f BodyAcc mean Y -0.946351650416667
SITTING 28 f BodyAcc mean Z -0.952226786666667
SITTING 28 f BodyAcc std X -0.984956708611111
SITTING 28 f BodyAcc std Y -0.939885478333333
SITTING 28 f BodyAcc std Z -0.9330454775
SITTING 28 f BodyAccJerk mean X -0.976891804583333
SITTING 28 f BodyAccJerk mean Y -0.963054247083333
SITTING 28 f BodyAccJerk mean Z -0.972939551944444
SITTING 28 f BodyAccJerk std X -0.977786782222222
SITTING 28 f BodyAccJerk std Y -0.96399042625
SITTING 28 f BodyAccJerk std Z -0.978327769444444
SITTING 28 f BodyGyro mean X -0.973724326388889
SITTING 28 f BodyGyro mean Y -0.963117633611111
SITTING 28 f BodyGyro mean Z -0.954180279027778
SITTING 28 f BodyGyro std X -0.98161514125
SITTING 28 f BodyGyro std Y -0.953207017222222
SITTING 28 f BodyGyro std Z -0.961561036111111
SITTING 28 t BodyAcc mean X 0.276977629444444
SITTING 28 t BodyAcc mean Y -0.0185404441258333
SITTING 28 t BodyAcc mean Z -0.111517939555556
SITTING 28 t BodyAcc std X -0.983272806805556
SITTING 28 t BodyAcc std Y -0.939905244861111
SITTING 28 t BodyAcc std Z -0.936667245694444
SITTING 28 t BodyAccJerk mean X 0.0768671621527778
SITTING 28 t BodyAccJerk mean Y 0.0148338232684722
SITTING 28 t BodyAccJerk mean Z 0.000257854017638888
SITTING 28 t BodyAccJerk std X -0.976286679444444
SITTING 28 t BodyAccJerk std Y -0.962219452777778
SITTING 28 t BodyAccJerk std Z -0.976327426666667
SITTING 28 t BodyGyro mean X -0.0339018030166667
SITTING 28 t BodyGyro mean Y -0.0673943850555556
SITTING 28 t BodyGyro mean Z 0.087025401375
SITTING 28 t BodyGyro std X -0.979671983472222
SITTING 28 t BodyGyro std Y -0.956316505972222
SITTING 28 t BodyGyro std Z -0.9566328025
SITTING 28 t BodyGyroJerk mean X -0.0953935055833333
SITTING 28 t BodyGyroJerk mean Y -0.0408007786402778
SITTING 28 t BodyGyroJerk mean Z -0.0579015362166667
SITTING 28 t BodyGyroJerk std X -0.982155662638889
SITTING 28 t BodyGyroJerk std Y -0.980713868611111
SITTING 28 t BodyGyroJerk std Z -0.971001691388889
SITTING 28 t GravityAcc mean X 0.907331309166667
SITTING 28 t GravityAcc mean Y -0.112596728361111
SITTING 28 t GravityAcc mean Z 0.135402566816667
SITTING 28 t GravityAcc std X -0.989132499583333
SITTING 28 t GravityAcc std Y -0.971766352361111
SITTING 28 t GravityAcc std Z -0.956087679583333
SITTING 29 f BodyAcc mean X -0.991093963666667
SITTING 29 f BodyAcc mean Y -0.969609501666667
SITTING 29 f BodyAcc mean Z -0.975623030833333
SITTING 29 f BodyAcc std X -0.990617521
SITTING 29 f BodyAcc std Y -0.961693949333333
SITTING 29 f BodyAcc std Z -0.965800974333333
SITTING 29 f BodyAccJerk mean X -0.993445760166667
SITTING 29 f BodyAccJerk mean Y -0.983883193
SITTING 29 f BodyAccJerk mean Z -0.988470241
SITTING 29 f BodyAccJerk std X -0.9942201755
SITTING 29 f BodyAccJerk std Y -0.985493318833333
SITTING 29 f BodyAccJerk std Z -0.990445861666667
SITTING 29 f BodyGyro mean X -0.988393569
SITTING 29 f BodyGyro mean Y -0.990329245333333
SITTING 29 f BodyGyro mean Z -0.9739335945
SITTING 29 f BodyGyro std X -0.990727755166667
SITTING 29 f BodyGyro std Y -0.987259808666667
SITTING 29 f BodyGyro std Z -0.972912517166667
SITTING 29 t BodyAcc mean X 0.2771799775
SITTING 29 t BodyAcc mean Y -0.016630680375
SITTING 29 t BodyAcc mean Z -0.1104118192
SITTING 29 t BodyAcc std X -0.9907450195
SITTING 29 t BodyAcc std Y -0.963222497833333
SITTING 29 t BodyAcc std Z -0.968063878166667
SITTING 29 t BodyAccJerk mean X 0.0745438102516667
SITTING 29 t BodyAccJerk mean Y 0.00598531404666667
SITTING 29 t BodyAccJerk mean Z 0.003167700952
SITTING 29 t BodyAccJerk std X -0.993525560333333
SITTING 29 t BodyAccJerk std Y -0.9840551
SITTING 29 t BodyAccJerk std Z -0.990168733
SITTING 29 t BodyGyro mean X -0.0379271112333333
SITTING 29 t BodyGyro mean Y -0.0755797672133333
SITTING 29 t BodyGyro mean Z 0.0580495969166667
SITTING 29 t BodyGyro std X -0.990178704833333
SITTING 29 t BodyGyro std Y -0.988334019666667
SITTING 29 t BodyGyro std Z -0.971227991666667
SITTING 29 t BodyGyroJerk mean X -0.0953636995833333
SITTING 29 t BodyGyroJerk mean Y -0.040001843485
SITTING 29 t BodyGyroJerk mean Z -0.047000897695
SITTING 29 t BodyGyroJerk std X -0.9933220295
SITTING 29 t BodyGyroJerk std Y -0.995319164666667
SITTING 29 t BodyGyroJerk std Z -0.9928337675
SITTING 29 t GravityAcc mean X 0.891563755166667
SITTING 29 t GravityAcc mean Y 0.1556594569
SITTING 29 t GravityAcc mean Z 0.286256063666667
SITTING 29 t GravityAcc std X -0.984679151833333
SITTING 29 t GravityAcc std Y -0.973604289833333
SITTING 29 t GravityAcc std Z -0.966032045333333
SITTING 30 f BodyAcc mean X -0.985008785
SITTING 30 f BodyAcc mean Y -0.954076042258065
SITTING 30 f BodyAcc mean Z -0.966274090645161
SITTING 30 f BodyAcc std X -0.983231005483871
SITTING 30 f BodyAcc std Y -0.933992577903226
SITTING 30 f BodyAcc std Z -0.946203823387097
SITTING 30 f BodyAccJerk mean X -0.988775436451613
SITTING 30 f BodyAccJerk mean Y -0.980405717258064
SITTING 30 f BodyAccJerk mean Z -0.985978315322581
SITTING 30 f BodyAccJerk std X -0.990017564516129
SITTING 30 f BodyAccJerk std Y -0.981902116451613
SITTING 30 f BodyAccJerk std Z -0.988971211935484
SITTING 30 f BodyGyro mean X -0.987034626451613
SITTING 30 f BodyGyro mean Y -0.982005883387097
SITTING 30 f BodyGyro mean Z -0.961177109516129
SITTING 30 f BodyGyro std X -0.988484803225806
SITTING 30 f BodyGyro std Y -0.973804950806452
SITTING 30 f BodyGyro std Z -0.95730868516129
SITTING 30 t BodyAcc mean X 0.268336081379032
SITTING 30 t BodyAcc mean Y -0.00804731295322581
SITTING 30 t BodyAcc mean Z -0.099515446133871
SITTING 30 t BodyAcc std X -0.983622744193548
SITTING 30 t BodyAcc std Y -0.937857000806452
SITTING 30 t BodyAcc std Z -0.950654041290323
SITTING 30 t BodyAccJerk mean X 0.0760057731790323
SITTING 30 t BodyAccJerk mean Y 0.00975692523887097
SITTING 30 t BodyAccJerk mean Z -0.00278161828080645
SITTING 30 t BodyAccJerk std X -0.988864577419355
SITTING 30 t BodyAccJerk std Y -0.980420928387097
SITTING 30 t BodyAccJerk std Z -0.988164381290323
SITTING 30 t BodyGyro mean X -0.0358426482048387
SITTING 30 t BodyGyro mean Y -0.074353558416129
SITTING 30 t BodyGyro mean Z 0.0702002598387097
SITTING 30 t BodyGyro std X -0.988132669516129
SITTING 30 t BodyGyro std Y -0.976477561935484
SITTING 30 t BodyGyro std Z -0.955053200806452
SITTING 30 t BodyGyroJerk mean X -0.095270767516129
SITTING 30 t BodyGyroJerk mean Y -0.0407930587264516
SITTING 30 t BodyGyroJerk mean Z -0.0488204595806452
SITTING 30 t BodyGyroJerk std X -0.993868545483871
SITTING 30 t BodyGyroJerk std Y -0.992491322903226
SITTING 30 t BodyGyroJerk std Z -0.988124495645161
SITTING 30 t GravityAcc mean X 0.825473836935484
SITTING 30 t GravityAcc mean Y 0.114588392624871
SITTING 30 t GravityAcc mean Z 0.34476602
SITTING 30 t GravityAcc std X -0.978364712258065
SITTING 30 t GravityAcc std Y -0.959361306774194
SITTING 30 t GravityAcc std Z -0.956635663064516
STANDING 1 f BodyAcc mean X -0.995249932641509
STANDING 1 f BodyAcc mean Y -0.977070847735849
STANDING 1 f BodyAcc mean Z -0.985297098679245
STANDING 1 f BodyAcc std X -0.99602834509434
STANDING 1 f BodyAcc std Y -0.972293102075472
STANDING 1 f BodyAcc std Z -0.977937259622642
STANDING 1 f BodyAccJerk mean X -0.994630797358491
STANDING 1 f BodyAccJerk mean Y -0.985418704528302
STANDING 1 f BodyAccJerk mean Z -0.990752166037736
STANDING 1 f BodyAccJerk std X -0.995073759245283
STANDING 1 f BodyAccJerk std Y -0.987018226792453
STANDING 1 f BodyAccJerk std Z -0.992349818113208
STANDING 1 f BodyGyro mean X -0.986386786037736
STANDING 1 f BodyGyro mean Y -0.988984455849057
STANDING 1 f BodyGyro mean Z -0.980773122830189
STANDING 1 f BodyGyro std X -0.987497128679245
STANDING 1 f BodyGyro std Y -0.987107727735849
STANDING 1 f BodyGyro std Z -0.98234533
STANDING 1 t BodyAcc mean X 0.278917629056604
STANDING 1 t BodyAcc mean Y -0.0161375901037736
STANDING 1 t BodyAcc mean Z -0.110601817735849
STANDING 1 t BodyAcc std X -0.995759901509434
STANDING 1 t BodyAcc std Y -0.973190056415094
STANDING 1 t BodyAcc std Z -0.979775876981132
STANDING 1 t BodyAccJerk mean X 0.0753766542264151
STANDING 1 t BodyAccJerk mean Y 0.00797573092830189
STANDING 1 t BodyAccJerk mean Z -0.00368524954709434
STANDING 1 t BodyAccJerk std X -0.994604542264151
STANDING 1 t BodyAccJerk std Y -0.98564873245283
STANDING 1 t BodyAccJerk std Z -0.992251177358491
STANDING 1 t BodyGyro mean X -0.0239877347979245
STANDING 1 t BodyGyro mean Y -0.0593972209811321
STANDING 1 t BodyGyro mean Z 0.074800751
STANDING 1 t BodyGyro std X -0.987191946603774
STANDING 1 t BodyGyro std Y -0.98773444
STANDING 1 t BodyGyro std Z -0.980645626981132
STANDING 1 t BodyGyroJerk mean X -0.0996092129056604
STANDING 1 t BodyGyroJerk mean Y -0.0440627877924528
STANDING 1 t BodyGyroJerk mean Z -0.0489505466716981
STANDING 1 t BodyGyroJerk std X -0.992945106981132
STANDING 1 t BodyGyroJerk std Y -0.995137917358491
STANDING 1 t BodyGyroJerk std Z -0.992108467169811
STANDING 1 t GravityAcc mean X 0.942952000377358
STANDING 1 t GravityAcc mean Y -0.272983832264151
STANDING 1 t GravityAcc mean Z 0.0134905823226415
STANDING 1 t GravityAcc std X -0.99376298509434
STANDING 1 t GravityAcc std Y -0.981225957924528
STANDING 1 t GravityAcc std Z -0.976324063584906
STANDING 2 f BodyAcc mean X -0.983946739814815
STANDING 2 f BodyAcc mean Y -0.959871697407407
STANDING 2 f BodyAcc mean Z -0.962471195740741
STANDING 2 f BodyAcc std X -0.989056469814815
STANDING 2 f BodyAcc std Y -0.957908842222222
STANDING 2 f BodyAcc std Z -0.946433583518518
STANDING 2 f BodyAccJerk mean X -0.980973241666667
STANDING 2 f BodyAccJerk mean Y -0.970851337962963
STANDING 2 f BodyAccJerk mean Z -0.979775152037037
STANDING 2 f BodyAccJerk std X -0.983007923703704
STANDING 2 f BodyAccJerk std Y -0.973520241111111
STANDING 2 f BodyAccJerk std Z -0.984599905185185
STANDING 2 f BodyGyro mean X -0.967037112037037
STANDING 2 f BodyGyro mean Y -0.972576152962963
STANDING 2 f BodyGyro mean Z -0.960627696111111
STANDING 2 f BodyGyro std X -0.97498812462963
STANDING 2 f BodyGyro std Y -0.97103605037037
STANDING 2 f BodyGyro std Z -0.969754295740741
STANDING 2 t BodyAcc mean X 0.277911472222222
STANDING 2 t BodyAcc mean Y -0.0184208270166667
STANDING 2 t BodyAcc mean Z -0.105908536055556
STANDING 2 t BodyAcc std X -0.987271889259259
STANDING 2 t BodyAcc std Y -0.957304989259259
STANDING 2 t BodyAcc std Z -0.949741851296296
STANDING 2 t BodyAccJerk mean X 0.0747588597592593
STANDING 2 t BodyAccJerk mean Y 0.0103291774794444
STANDING 2 t BodyAccJerk mean Z -0.00837158846722222
STANDING 2 t BodyAccJerk std X -0.981085715555556
STANDING 2 t BodyAccJerk std Y -0.97105943962963
STANDING 2 t BodyAccJerk std Z -0.982841446481482
STANDING 2 t BodyGyro mean X -0.0238623875712963
STANDING 2 t BodyGyro mean Y -0.0820396577592593
STANDING 2 t BodyGyro mean Z 0.0878351695481481
STANDING 2 t BodyGyro std X -0.972998629814815
STANDING 2 t BodyGyro std Y -0.971441996481481
STANDING 2 t BodyGyro std Z -0.964856701851852
STANDING 2 t BodyGyroJerk mean X -0.105562157888889
STANDING 2 t BodyGyroJerk mean Y -0.042241953537037
STANDING 2 t BodyGyroJerk mean Z -0.0546539479425926
STANDING 2 t BodyGyroJerk std X -0.979324000740741
STANDING 2 t BodyGyroJerk std Y -0.983447258518519
STANDING 2 t BodyGyroJerk std Z -0.973610118333333
STANDING 2 t GravityAcc mean X 0.896928566851852
STANDING 2 t GravityAcc mean Y -0.370062696851852
STANDING 2 t GravityAcc mean Z 0.129747161222222
STANDING 2 t GravityAcc std X -0.986685818703704
STANDING 2 t GravityAcc std Y -0.97419442037037
STANDING 2 t GravityAcc std Z -0.945927078703704
STANDING 3 f BodyAcc mean X -0.960123409508197
STANDING 3 f BodyAcc mean Y -0.908075353770492
STANDING 3 f BodyAcc mean Z -0.939507735245902
STANDING 3 f BodyAcc std X -0.969931287377049
STANDING 3 f BodyAcc std Y -0.89243434852459
STANDING 3 f BodyAcc std Z -0.904801254590164
STANDING 3 f BodyAccJerk mean X -0.957666856721311
STANDING 3 f BodyAccJerk mean Y -0.943497973606557
STANDING 3 f BodyAccJerk mean Z -0.969174903442623
STANDING 3 f BodyAccJerk std X -0.960570921803279
STANDING 3 f BodyAccJerk std Y -0.943948547213115
STANDING 3 f BodyAccJerk std Z -0.975595949508197
STANDING 3 f BodyGyro mean X -0.901282267540984
STANDING 3 f BodyGyro mean Y -0.937711157213115
STANDING 3 f BodyGyro mean Z -0.916172537704918
STANDING 3 f BodyGyro std X -0.901985672459016
STANDING 3 f BodyGyro std Y -0.923125941147541
STANDING 3 f BodyGyro std Z -0.919743846065574
STANDING 3 t BodyAcc mean X 0.280046513278689
STANDING 3 t BodyAcc mean Y -0.0143376555065574
STANDING 3 t BodyAcc mean Z -0.101621722633148
STANDING 3 t BodyAcc std X -0.96674254295082
STANDING 3 t BodyAcc std Y -0.893449307213115
STANDING 3 t BodyAcc std Z -0.911419015081967
STANDING 3 t BodyAccJerk mean X 0.0750900622277049
STANDING 3 t BodyAccJerk mean Y 0.00771663644590164
STANDING 3 t BodyAccJerk mean Z -0.00807177934114754
STANDING 3 t BodyAccJerk std X -0.957086489344262
STANDING 3 t BodyAccJerk std Y -0.941686785737705
STANDING 3 t BodyAccJerk std Z -0.973059634918033
STANDING 3 t BodyGyro mean X -0.0246626070770492
STANDING 3 t BodyGyro mean Y -0.0585101918262295
STANDING 3 t BodyGyro mean Z 0.0665262054098361
STANDING 3 t BodyGyro std X -0.900462227540984
STANDING 3 t BodyGyro std Y -0.927788618196721
STANDING 3 t BodyGyro std Z -0.91236408147541
STANDING 3 t BodyGyroJerk mean X -0.0994602620655738
STANDING 3 t BodyGyroJerk mean Y -0.0472415819016393
STANDING 3 t BodyGyroJerk mean Z -0.0416832156688525
STANDING 3 t BodyGyroJerk std X -0.940937642459016
STANDING 3 t BodyGyroJerk std Y -0.968433747868853
STANDING 3 t BodyGyroJerk std Z -0.958293011803279
STANDING 3 t GravityAcc mean X 0.93503077852459
STANDING 3 t GravityAcc mean Y -0.301735130327869
STANDING 3 t GravityAcc mean Z 0.024763106752459
STANDING 3 t GravityAcc std X -0.982020428032787
STANDING 3 t GravityAcc std Y -0.957425321803279
STANDING 3 t GravityAcc std Z -0.928161577377049
STANDING 4 f BodyAcc mean X -0.973497549642857
STANDING 4 f BodyAcc mean Y -0.889549205
STANDING 4 f BodyAcc mean Z -0.93164342125
STANDING 4 f BodyAcc std X -0.978737637678571
STANDING 4 f BodyAcc std Y -0.857380281803571
STANDING 4 f BodyAcc std Z -0.887554317678571
STANDING 4 f BodyAccJerk mean X -0.972310894285714
STANDING 4 f BodyAccJerk mean Y -0.937624242142857
STANDING 4 f BodyAccJerk mean Z -0.968648411607143
STANDING 4 f BodyAccJerk std X -0.975706723571429
STANDING 4 f BodyAccJerk std Y -0.944075308928571
STANDING 4 f BodyAccJerk std Z -0.976229505535714
STANDING 4 f BodyGyro mean X -0.905464161964286
STANDING 4 f BodyGyro mean Y -0.955992945178571
STANDING 4 f BodyGyro mean Z -0.915280955357143
STANDING 4 f BodyGyro std X -0.912464793928571
STANDING 4 f BodyGyro std Y -0.945825840178571
STANDING 4 f BodyGyro std Z -0.91665163125
STANDING 4 t BodyAcc mean X 0.280499745892857
